Chain ID,Start Time,End Time,Techniques,Tactic,Confidence Score,Explanation,Duration,Num Events
39048,2020-10-08 12:52:12.920,2020-10-08 12:52:13.046,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.126,3
39249,2020-10-08 12:52:14.237,2020-10-08 12:52:14.364,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.127,3
39386,2020-10-08 12:52:15.740,2020-10-08 12:52:15.864,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\shutdown.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.124,3
41499,2020-10-08 12:53:46.517,2020-10-08 12:53:46.650,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.133,3
41642,2020-10-08 12:53:55.366,2020-10-08 12:53:55.502,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.136,3
41731,2020-10-08 12:53:56.781,2020-10-08 12:53:56.908,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.127,3
41960,2020-10-08 12:53:58.027,2020-10-08 12:53:58.156,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.129,3
42020,2020-10-08 12:54:00.662,2020-10-08 12:54:00.794,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.132,3
42288,2020-10-08 12:54:04.081,2020-10-08 12:54:04.210,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.129,3
42570,2020-10-08 12:54:24.467,2020-10-08 12:54:24.608,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.141,3
43011,2020-10-08 12:54:27.132,2020-10-08 12:54:27.259,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.127,3
43726,2020-10-08 12:54:36.968,2020-10-08 12:54:37.100,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.132,3
31441,2020-11-03 15:50:19.995,2020-11-03 15:50:20.153,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.158,3
31460,2020-11-03 15:50:21.526,2020-11-03 15:50:21.684,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.158,3
31680,2020-11-03 15:50:22.984,2020-11-03 15:50:23.131,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.147,3
31753,2020-11-03 15:50:24.690,2020-11-03 15:50:24.838,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\shutdown.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.148,3
34030,2020-11-03 15:51:58.993,2020-11-03 15:51:59.131,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.138,3
34233,2020-11-03 15:52:07.364,2020-11-03 15:52:07.498,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.134,3
34325,2020-11-03 15:52:08.809,2020-11-03 15:52:08.942,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.133,3
34538,2020-11-03 15:52:10.107,2020-11-03 15:52:10.243,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.136,3
34591,2020-11-03 15:52:12.865,2020-11-03 15:52:13.001,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.136,3
34797,2020-11-03 15:52:16.397,2020-11-03 15:52:16.533,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.136,3
35176,2020-11-03 15:52:44.380,2020-11-03 15:52:44.528,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.148,3
35431,2020-11-03 15:52:49.905,2020-11-03 15:52:49.905,"T1059.001, T1003.003",Multi-Tactic,60.0,"Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.003. Confidence 60%.",0.0,1
35430,2020-11-03 15:52:49.936,2020-11-03 15:52:49.936,"T1059.001, T1003.003",Multi-Tactic,60.0,"Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.003. Confidence 60%.",0.0,1
35429,2020-11-03 15:52:49.952,2020-11-03 15:52:49.952,"T1059.001, T1003.003",Multi-Tactic,60.0,"Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.003. Confidence 60%.",0.0,1
35487,2020-11-03 15:52:49.998,2020-11-03 15:52:49.998,"T1059.001, T1003.003",Multi-Tactic,60.0,"Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.003. Confidence 60%.",0.0,1
35629,2020-11-03 15:52:54.621,2020-11-03 15:52:54.678,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\cmd.exe -> C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.057,3
35612,2020-11-03 15:52:54.935,2020-11-03 15:52:55.073,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\cmd.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.138,3
35782,2020-11-03 15:52:56.418,2020-11-03 15:52:56.553,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.135,3
36679,2020-11-03 15:53:04.627,2020-11-03 15:53:04.763,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.136,3
45703,2020-11-27 08:45:29.157,2020-11-27 08:45:29.285,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.128,3
45768,2020-11-27 08:45:30.547,2020-11-27 08:45:30.675,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.128,3
45853,2020-11-27 08:45:31.870,2020-11-27 08:45:31.997,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.127,3
46137,2020-11-27 08:45:33.380,2020-11-27 08:45:33.505,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\shutdown.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.125,3
47181,2020-11-27 08:46:16.412,2020-11-27 08:46:18.843,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Users\Public\sandcat.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,2.431,3
48317,2020-11-27 08:47:07.410,2020-11-27 08:47:07.542,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.132,3
48532,2020-11-27 08:47:12.045,2020-11-27 08:47:12.174,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.129,3
48563,2020-11-27 08:47:13.543,2020-11-27 08:47:13.671,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.128,3
48645,2020-11-27 08:47:14.783,2020-11-27 08:47:14.913,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.13,3
48839,2020-11-27 08:47:17.554,2020-11-27 08:47:17.684,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.13,3
49122,2020-11-27 08:47:20.982,2020-11-27 08:47:21.112,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.13,3
49655,2020-11-27 08:47:40.259,2020-11-27 08:47:40.389,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.13,3
49984,2020-11-27 08:47:43.209,2020-11-27 08:47:43.251,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\cscript.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.042,3
49937,2020-11-27 08:47:43.506,2020-11-27 08:47:43.587,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\cmd.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.081,3
50050,2020-11-27 08:47:44.201,2020-11-27 08:47:44.329,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\chcp.com; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.128,3
15,2021-03-01 22:52:53.473,2021-03-01 22:53:00.064,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\svchost.exe -> C:\Windows\explorer.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,6.591,3
1114,2021-03-01 22:53:21.484,2021-03-01 22:53:21.495,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.011,3
1381,2021-03-01 22:53:37.614,2021-03-01 22:53:37.626,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.012,3
1447,2021-03-01 22:53:38.207,2021-03-01 22:53:38.225,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.018,3
1417,2021-03-01 22:53:38.848,2021-03-01 22:53:38.862,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.014,3
30702,2021-03-01 22:55:46.000,2021-03-01 22:55:46.000,"T1059.001, T1003.001",Multi-Tactic,60.0,"Chain: powershell; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.001. Confidence 60%.",0.0,1
30843,2021-03-01 22:55:47.000,2021-03-01 22:55:47.000,"T1059.001, T1003.001",Multi-Tactic,60.0,"Chain: powershell; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.001. Confidence 60%.",0.0,1
31001,2021-03-01 22:55:48.000,2021-03-01 22:55:48.000,"T1059.001, T1003.001",Multi-Tactic,60.0,"Chain: powershell; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.001. Confidence 60%.",0.0,1
31165,2021-03-01 22:55:49.000,2021-03-01 22:55:49.000,"T1059.001, T1003.001",Multi-Tactic,60.0,"Chain: powershell; powershell/encoded cmd; credential dump indicators. Likely T1059.001, T1003.001. Confidence 60%.",0.0,1
12898,2021-03-02 16:56:11.777,2021-03-02 16:56:11.791,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.014,3
13273,2021-03-02 16:56:27.920,2021-03-02 16:56:27.934,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.014,3
13315,2021-03-02 16:56:28.592,2021-03-02 16:56:28.609,T1059.001,TA0002 Execution,60.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 60%.,0.017,3
39149,2020-10-08 12:52:12.150,2020-10-08 12:52:12.156,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.006,2
39186,2020-10-08 12:52:13.478,2020-10-08 12:52:13.486,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.008,2
39231,2020-10-08 12:52:14.790,2020-10-08 12:52:14.806,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.016,2
40438,2020-10-08 12:52:57.452,2020-10-08 12:52:57.574,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Users\Public\splunkd.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.122,2
41374,2020-10-08 12:53:43.482,2020-10-08 12:53:43.585,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\System32\whoami.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.103,2
41623,2020-10-08 12:53:55.981,2020-10-08 12:53:56.000,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.019,2
41897,2020-10-08 12:53:57.339,2020-10-08 12:53:57.347,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.008,2
41941,2020-10-08 12:53:58.588,2020-10-08 12:53:58.591,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.003,2
41899,2020-10-08 12:53:58.940,2020-10-08 12:53:58.962,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.022,2
41999,2020-10-08 12:53:59.805,2020-10-08 12:53:59.809,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.004,2
42140,2020-10-08 12:54:01.210,2020-10-08 12:54:01.226,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.016,2
42094,2020-10-08 12:54:01.555,2020-10-08 12:54:01.585,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.03,2
42167,2020-10-08 12:54:02.303,2020-10-08 12:54:02.307,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.004,2
42269,2020-10-08 12:54:04.629,2020-10-08 12:54:04.644,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.015,2
42306,2020-10-08 12:54:04.973,2020-10-08 12:54:05.003,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.03,2
42356,2020-10-08 12:54:07.017,2020-10-08 12:54:07.030,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.013,2
42724,2020-10-08 12:54:25.049,2020-10-08 12:54:25.052,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.003,2
42682,2020-10-08 12:54:25.378,2020-10-08 12:54:25.408,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.03,2
42993,2020-10-08 12:54:27.687,2020-10-08 12:54:27.701,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.014,2
43111,2020-10-08 12:54:28.030,2020-10-08 12:54:28.062,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.032,2
45206,2020-10-08 12:54:29.230,2020-10-08 12:55:36.740,,Unknown,50.0,Chain: C:\Windows\System32\VSSVC.exe -> C:\Windows\system32\services.exe. No technique matched. Confidence 50%.,67.51,4
43708,2020-10-08 12:54:37.539,2020-10-08 12:54:37.554,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe -> C:\Windows\Microsoft.NET\Framework64\v4.0.30319\csc.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.015,2
43665,2020-10-08 12:54:37.893,2020-10-08 12:54:37.930,T1059.001,TA0002 Execution,50.0,Chain: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe; powershell/encoded cmd. Likely T1059.001. Confidence 50%.,0.037,2
